date	title	url	desc
December 11, 2020	Surge in Covid-19 vaccine phishing scams reported	https://www.computerweekly.com/news/252493523/Surge-in-Covid-19-vaccine-phishing-scams-reported	Check Point and KnowBe4 share details of a growing number of phishing campaigns using the prospect of a Covid-19 vaccine as a lure
December 11, 2020	History made as subpostmasters wrongly prosecuted in Horizon IT scandal have convictions quashed	https://www.computerweekly.com/news/252493522/History-made-as-subpostmasters-wrongly-prosecuted-in-Horizon-IT-scandal-have-convictions-quashed	Six subpostmasters who were wrongly prosecuted for accounting shortfalls caused by computer errors have their convictions quashed after years of campaigning
December 11, 2020	Aryaka offers hybrid workplaces “risk-free on-ramp” to SASE	https://www.computerweekly.com/news/252493478/Aryaka-offers-hybrid-workplaces-risk-free-on-ramp-to-SASE	New managed secure private access solution claimed to be able to make remote employees “first-class citizens” for corporate applications
December 11, 2020	Cisco accelerates collaboration with ‘wave’ of Webex enhancements and  plans	https://www.computerweekly.com/news/252493459/Cisco-accelerates-collaboration-with-wave-of-Webex-enhancements-and-plans	Reacting to the new normal ahead of all organisations and as part of a major overhaul of its conferencing and collaboration options, network technology and solutions giant unveils Webex portfolio overhaul and intent to buy audience interaction ...
December 11, 2020	Agility key to pandemic recovery, say APAC CFOs	https://www.computerweekly.com/news/252493508/Agility-key-to-pandemic-recovery-say-APAC-CFOs	Chief financial officers in the Asia-Pacific region call for financial transformation to bring about the agility that their organisations need to tide over the pandemic
December 10, 2020	French regulators fine Google and Amazon over cookie policies	https://www.computerweekly.com/news/252493464/French-regulators-fine-Google-and-Amazon-over-cookie-policies	Google and Amazon rapped over their use of advertising cookies by the French data protection authorities
December 10, 2020	Challenger banks hindered by lack of customer confidence	https://www.computerweekly.com/news/252493457/Challenger-banks-hindered-by-lack-of-customer-confidence	Despite an acceleration in the use of digital banking services, challenger banks face the obstacle of winning customer trust
December 10, 2020	Amazon goes public with record-breaking renewable energy generation plans	https://www.computerweekly.com/news/252493456/Amazon-goes-public-with-record-breaking-renewable-energy-generation-plans	Online retail giant Amazon has followed up earlier pledges to do more as a global organisation to tackle climate change by going public with plans to add a further 26 solar and wind farms to its portfolio
December 10, 2020	Cyber Helpline awarded lottery funding to support victims	https://www.computerweekly.com/news/252493455/Cyber-Helpline-awarded-lottery-funding-to-support-victims	The Cyber Helpline, a UK charity that provides emergency support to victims of cyber crime and online stalking, is to receive funding from the National Lottery
December 10, 2020	After critical year, Vodafone trains security sights on CNI market	https://www.computerweekly.com/news/252493449/After-critical-year-Vodafone-trains-security-sights-on-CNI-market	Vodafone’s security head Steve Knibbs explains how he plans to bring the lessons of a transformative few years in cyber security to bear on new markets
December 10, 2020	Arm to downsize global datacentre footprint through AWS cloud collaboration	https://www.computerweekly.com/news/252493446/Arm-to-downsize-global-datacentre-footprint-through-AWS-cloud-collaboration	British semi-conductor maker Arm has committed to shrinking the size of its global datacentre estate by 45%, and plans to do so by moving some of its core chip design workloads to the AWS cloud
December 10, 2020	Cato boosts network management with SASE cloud API	https://www.computerweekly.com/news/252493404/Cato-boosts-network-management-with-SASE-cloud-API	GraphQL-based API designed to extract security and networking information globally with a single request allows enterprises to automate provisioning and management of SASE deployments from third-party platforms
December 10, 2020	Data on Pfizer/BioNTech Covid-19 vaccine stolen in cyber attack	https://www.computerweekly.com/news/252493445/Data-on-Pfizer-BioNTech-Covid-19-vaccine-stolen-in-cyber-attack	The European Medicines Agency has launched a full investigation into an apparent security incident that has seen documents on the Pfizer/BioNTech Covid-19 vaccine stolen
December 10, 2020	Alan Turing Institute appoints global advisory board to aid digital identity schemes project	https://www.computerweekly.com/news/252493411/Alan-Turing-Institute-appoints-global-advisory-board-to-aid-digital-identity-schemes-project	The Alan Turing Institute announces an international advisory board for a project investigating digital identity schemes, with a view to building the technology and organisational infrastructure to sustain them as trustworthy
December 10, 2020	Deloitte: Cloud, intelligent edge and telemedicine set to accelerate in 2021	https://www.computerweekly.com/news/252493379/Deloitte-Cloud-intelligent-edge-and-telemedicine-set-to-accelerate-in-2021	Global market for intelligent edge computing will expand to $12bn in 2021, with more than 400 million video visits to doctors worldwide across the year
December 10, 2020	DCMS’s Whittingdale: National Data Strategy enters post-consultation phase	https://www.computerweekly.com/news/252493396/DCMSs-Whittingdale-National-Data-Strategy-enters-post-consultation-phase	Minister for media and data tells TechUK’s Digital Ethics summit that the long-awaited national data strategy has entered a new, post-consultation phase, and that the UK is set to show international leadership on digital and data in 2021
January 13, 2021	BT eyes up next-gen services with digital unit	https://www.computerweekly.com/news/252494709/BT-eyes-up-next-gen-services-with-digital-unit	In what it says is an important statement of intent following a 2020 with a number of innovations, incumbent telco announces new division designed to deliver next-gen digital platforms and services
January 13, 2021	South Central Ambulance Service drives out of Covid data fog with Qlik	https://www.computerweekly.com/news/252494675/South-Central-Ambulance-Service-drives-out-of-Covid-data-fog-with-Qlik	Ambulance service’s business intelligence has come into its own during the coronavirus crisis, helping the managers behind the paramedics to deliver the service with fast data flows and joined-up datasets
January 13, 2021	Critical zero-day features in first Patch Tuesday of 2021	https://www.computerweekly.com/news/252494728/Critical-zero-day-features-in-first-Patch-Tuesday-of-2021	Microsoft releases fixes for 84 bugs on the first Patch Tuesday of 2021, including a critical zero-day vulnerability in Microsoft Defender
January 13, 2021	Telstra International appoints South Asia head	https://www.computerweekly.com/news/252494727/Telstra-International-appoints-new-South-Asia-head	The international arm of Telstra has hired former DXC Technology executive Geraldine Kor as its managing director for South Asia to tap new growth opportunities
January 12, 2021	Palo Alto Networks opens Australia cloud location	https://www.computerweekly.com/news/252494726/Palo-Alto-Networks-opens-Australia-cloud-location	The cyber security company’s Australia cloud location will address data localisation requirements amid growing adoption of cloud-based security services
January 12, 2021	Mimecast latest security firm to be compromised	https://www.computerweekly.com/news/252494698/Mimecast-latest-security-firm-to-be-compromised	Users of a specific Mimecast certificate used to authenticate services to Microsoft Office 365 may be at risk of compromise in an attack that may relate to the ongoing SolarWinds incident
January 12, 2021	Government appoints digital leadership roles and sets up new digital office	https://www.computerweekly.com/news/252494689/Government-appoints-digital-leadership-roles-and-sets-up-new-digital-office	The government is creating a new Central Digital and Data Office, which will be led by Home Office tech boss Joanna Davinson
January 12, 2021	Virgin Media aims for in-home connectivity transformation with Intelligent WiFi Plus	https://www.computerweekly.com/news/252494693/Virgin-Media-aims-for-in-home-connectivity-transformation-with-Intelligent-WiFi-Plus	As it ramps up gigabit network development in locations across the UK, cableco launches Wi-Fi access devices to work with new access system to bring up to three times faster in-home wireless speeds
January 12, 2021	Parler collapse opens door to phishing attacks	https://www.computerweekly.com/news/252494681/Parler-collapse-opens-door-to-phishing-attacks	The shutdown of controversial social media site Parler, and the publication of huge amounts of user data scraped by ethical hackers, is giving cyber crime experts cause for concern
January 12, 2021	Retail giant Walmart to launch a fintech	https://www.computerweekly.com/news/252494682/Retail-giant-Walmart-to-launch-a-fintech	Fintech will be geared towards offering the services Walmart’s customers and employees want
January 12, 2021	IR35 private sector reforms: Research highlights lack of preparedness ahead of April 2021 start date	https://www.computerweekly.com/news/252494674/IR35-private-sector-reforms-Research-highlights-lack-of-preparedness-ahead-of-April-2021-start-date	As the private sector start date for the IR35 reforms looms large, research suggests some companies are still dragging their feet with their preparations
January 12, 2021	Community Fibre ups ante with fibre-based entertainment service	https://www.computerweekly.com/news/252494676/Community-Fibre-ups-ante-with-fibre-based-entertainment-service	London-based fibre altnet uses growing gigabit network to offer first entertainment service based on full-fibre broadband
January 12, 2021	Bahrain hopes 5G roll-out will attract more tech firms to its shores	https://www.computerweekly.com/news/252494673/Bahrain-hopes-5G-roll-out-will-attract-more-tech-firms-to-its-shores	Bahrain has completed its 5G roll-out, which will support its IT infrastructure in creating the right environment for technology firms
January 12, 2021	Covid-19 has led to a 25% increase in health app downloads, research shows	https://www.computerweekly.com/news/252494669/Covid-19-has-led-to-a-25-increase-in-health-app-downloads-research-shows	The pandemic has led to a huge increase in health apps downloads, particularly mental health apps, where downloads have increased 200%, as people struggle to cope during the crisis, according to Orcha
January 12, 2021	Former ministers speak out on Mike Lynch extradition	https://www.computerweekly.com/news/252494672/Former-ministers-speak-out-on-Mike-Lynch-extradition	As Mike Lynch, founder and former CEO of Autonomy, awaits his US extradition hearing, several former Tory MPs have expressed their concerns
January 12, 2021	Early stage UK security startups face funding crisis	https://www.computerweekly.com/news/252494665/Early-stage-UK-security-startups-face-funding-crisis	Overall cyber security funding since the advent of the pandemic is well up, but investment is dominated by safe, later-stage firms while those raising capital for the first time fall away
January 12, 2021	Wales invests £4.9m in digital services improvement	https://www.computerweekly.com/news/252494632/Wales-invests-49-million-in-digital-services-improvement	Government funding aims to accelerate the design and delivery of citizen-focused offerings in Wales
January 12, 2021	Parler sues AWS for anti-trust and breach of contract after Amazon public cloud ban takes it offline	https://www.computerweekly.com/news/252494666/Parler-sues-AWS-for-anti-trust-and-breach-of-contract-after-Amazon-public-cloud-ban-takes-it-offline	Stricken free speech-championing social media app suggests Amazon’s actions were motivated by a desire to ‘reduce competition’ in the microblogging social media market
January 11, 2021	APAC firms’ ‘future readiness’ a mixed bag	https://www.computerweekly.com/news/252494660/APAC-firms-future-readiness-a-mixed-bag	Led by firms in China, Singapore and Australia, just over a quarter of businesses in APAC fit the bill as a future-ready business, study finds
January 11, 2021	The UK’s struggle with digital schooling	https://www.computerweekly.com/news/252494599/The-UKs-struggle-with-digital-schooling	The UK government’s sudden decision to close schools left many either unprepared or unable to provide children with online schooling, so what does home learning currently look like for children across the UK?
January 11, 2021	BT removes mobile data charges for BBC Bitesize educational content	https://www.computerweekly.com/news/252494608/BT-removes-mobile-data-charges-for-BBC-Bitesize-educational-content	As part of a broader partnership between the UK’s public broadcaster and its incumbent telco, hugely popular and award-winning BBC Bitesize programming slot is to be zero rate for all EE, BT Mobile and PlusNet Mobile customers
January 11, 2021	New SolarWinds CEO sets out rescue plan	https://www.computerweekly.com/news/252494615/New-SolarWinds-CEO-sets-out-rescue-plan	Customers can expect to see more regular and thorough checks on SolarWinds products, alongside greater engagement with the security community
January 11, 2021	Jobs in fintech bounce back after brief lockdown lull	https://www.computerweekly.com/news/252494611/Jobs-in-fintech-bounce-back-after-brief-lockdown-lull	Fintechs and payments companies need to make staff recruitment a priority as talent pool shrinks
January 11, 2021	AWS, Apple and Google bans prompt pro-Trump Parler app to fall offline	https://www.computerweekly.com/news/252494605/AWS-Apple-and-Google-bans-prompt-pro-Trump-Parler-app-to-fall-offline	Free speech-championing social media site Parler has gone dark for violating Amazon, Apple and Google's terms of service, in light of reports of the platform's involvement in co-ordinating the attack on Capitol Hill
January 11, 2021	Ordnance Survey opens up direct, API access to location data for public sector	https://www.computerweekly.com/news/252494610/Ordnance-Survey-opens-up-direct-API-access-to-location-data-for-public-sector	Location data made available to public sector organisations via application programming interfaces, reducing data management overheads
January 11, 2021	Tech key to improving lives of people with rare diseases, says government report	https://www.computerweekly.com/news/252494597/Tech-key-to-improving-lives-of-people-with-rare-diseases-says-government-report	The UK Rare Diseases Framework will build on advances in genomics and data analysis to improve testing and diagnosis
January 11, 2021	Kaspersky claims link between Solorigate and Kazuar backdoors	https://www.computerweekly.com/news/252494603/Kaspersky-claims-link-between-Solorigate-and-Kazuar-backdoors	Researchers say they have found specific code similarities between the Solorigate/Sunburst malware and the Kazuar backdoor, suggesting some relationship
January 11, 2021	New Zealand central bank IT system breached in cyber attack	https://www.computerweekly.com/news/252494602/New-Zealand-central-bank-IT-system-breached-in-cyber-attack	Bank is responding to a cyber attack after hackers breached the system of a third-party supplier
January 11, 2021	Pennine NHS trust gets new imaging tech	https://www.computerweekly.com/news/252494600/Pennine-NHS-trust-gets-new-imaging-tech	Pennine Acute Hospitals NHS Trust is the first of eight NHS trusts to go live with a Manchester-wide diagnostic imaging project
January 11, 2021	Used smartphone sales to dial in near double-digit growth in 2020	https://www.computerweekly.com/news/252494563/Used-smartphone-sales-to-dial-in-near-double-digit-growth-in-2020	Research shows refurbished and used devices continue to provide cost-effective alternatives for businesses looking to save money when buying a smartphone
January 11, 2021	Malaysia’s storage market dips amid uncertainty	https://www.computerweekly.com/news/252494593/Malaysias-storage-market-dips-amid-uncertainty	Malaysia’s enterprise storage market declined 9.2% in 2020, but recovery is on the cards this year as business confidence improves
January 08, 2021	Government use of 'general warrants' to authorise computer and phone hacking is unlawful	https://www.computerweekly.com/news/252494577/Government-use-of-general-warrants-to-authorise-computer-and-phone-hacking-is-unlawful	A court has ruled that the security and intelligence services can no longer rely on ‘general warrants’ to authorise the hacking of large numbers of computers and phones belonging to UK citizens
January 08, 2021	AstraZeneca combines public cloud with NetApp to aid Covid-19 vaccine development and roll-out	https://www.computerweekly.com/news/252494522/AstraZeneca-combines-public-cloud-with-NetApp-for-Covid-19-vaccine-development-and-roll-out	AstraZeneca’s global infrastructure services director Scott Hunter lifts the lid on the cloud and datacentre setup underpinning its efforts to bring its co-developed Covid-19 vaccine to the masses
January 08, 2021	Tech sector reacts to Trump social media bans	https://www.computerweekly.com/news/252494551/Tech-sector-reacts-to-Trump-social-media-bans	Facebook, Instagram and others moved to limit US president’s social media access after the violence in Washington DC, but experts have condemned them for acting too slowly, while disinformation about the riots persists
January 08, 2021	BT offers unlimited data for remote learning	https://www.computerweekly.com/news/252494549/BT-offers-unlimited-data-for-remote-learning	UK incumbent telco joins campaign to make sure disadvantaged children can get connected as Covid-19 lockdown closes schools and other educational establishments
January 08, 2021	‘Litany’ of UK government failures in gigabit broadband roll-out	https://www.computerweekly.com/news/252494538/Litany-of-UK-government-failures-in-gigabit-broadband-roll-out	Second UK MPs’ report in matter of weeks slams government for dismal failure and lack of sufficient progress in meeting already scaled-back benchmark for gigabit-capable connectivity by 2025
January 08, 2021	Major facial-recognition supplier builds system to identify masked faces	https://www.computerweekly.com/news/252494539/Major-facial-recognition-supplier-builds-system-to-identify-masked-faces	Facial-recognition supplier claims new system can accurately identify masked faces, therefore promoting public health during the pandemic. But questions remain about whether its existing UK law enforcement clients will be deploying the technology
January 08, 2021	Competition and Markets Authority battles with cookies and privacy	https://www.computerweekly.com/news/252494543/Competition-and-Markets-Authority-battles-with-cookies-and-privacy	CMA is looking at proposed privacy changes to Google’s Chrome browser that could be seen as anti-competitive
January 08, 2021	AI Council advises government to do artificial intelligence moonshots	https://www.computerweekly.com/news/252494533/AI-Council-advises-government-to-do-artificial-intelligence-moonshots	The AI Council has published a “roadmap” of advice to government in respect of developing a UK state strategy for artificial intelligence, encompassing skills, vendor support and public sector procurement
January 08, 2021	Brexit deal grants UK temporary data adequacy	https://www.computerweekly.com/news/252494523/Brexit-deal-grants-UK-temporary-data-adequacy	The EU-UK Brexit deal has granted the UK temporary data adequacy to allow for the continued flow of data across borders, but the agreement has divided data protection experts
January 08, 2021	British Gas tackles omnichannel customer correspondence	https://www.computerweekly.com/news/252494530/British-Gas-tackle-omnichannel-customer-correspondence	Utility firm hopes to map out customer communications to help deliver a better customer experience and improve the business
January 08, 2021	Which? online banking investigation reveals ‘worrying gaps’ in security	https://www.computerweekly.com/news/252494527/Which-online-banking-investigation-reveals-worrying-gaps-in-security	Consumer rights organisation has ranked the security of UK online current account providers
January 08, 2021	Majority of suppliers won’t have software ready for CDS until March	https://www.computerweekly.com/news/252494525/Majority-of-suppliers-wont-have-software-ready-for-CDS-until-March	Brexit IT systems are all up and running, but little traffic through the borders means they haven’t yet been put to the test, and in Northern Ireland, suppliers don’t yet have software ready to use the Customs Declaration Service
January 08, 2021	EXFO forms full-fibre testing initiative with Openreach	https://www.computerweekly.com/news/252494491/EXFO-forms-full-fibre-testing-initiative-with-Openreach	BT broadband provision division to deploy permanent full-fibre monitoring technology to assist in programme to deliver broadband across UK homes
January 07, 2021	Poor data flows hampered government’s Covid-19 response, says the Science and Technology Committee	https://www.computerweekly.com/news/252494488/Poor-data-flows-hampered-governments-Covid-19-response-says-the-Science-and-Technology-Committee	House of Commons Science and Technology Committee finds poor data management to have hampered the government’s Covid-19 pandemic response
January 07, 2021	Five million UK households paying £804m more than they should for broadband	https://www.computerweekly.com/news/252494479/Five-million-UK-households-paying-804m-more-than-they-should-for-broadband	Significant number of UK householders won’t switch broadband networks for fear of losing their connection or the perceived hassle of switching, but many are left paying too much, research shows
January 07, 2021	Biden picks cyber veteran to reinvigorate security response	https://www.computerweekly.com/news/252494470/Biden-picks-cyber-veteran-to-reinvigorate-security-response	Appointment of career intelligence operative Anne Neuberger signals refreshed security approach for the US government under Joe Biden's administration
January 07, 2021	Vodafone announces free data schemes for small business	https://www.computerweekly.com/news/252494469/Vodafone-announces-free-data-schemes-for-small-business	As research shows the strain on business from Covid, UK communications operator announces programme to offer free high-speed connectivity
January 07, 2021	Nordic digital innovation offers a proactive approach to mental health	https://www.computerweekly.com/news/252494467/Nordic-digital-innovation-offers-a-proactive-approach-to-mental-health	Covid-19 pandemic has highlighted the need to support people suffering mental health issues – and digital technology can help
January 07, 2021	Trump bans Chinese payment apps	https://www.computerweekly.com/news/252494464/Trump-bans-Chinese-payment-apps	US president signs executive order banning the use of Chinese payments app, citing national security risks
January 07, 2021	Hackney Council data leaked by Pysa ransomware gang	https://www.computerweekly.com/news/252494466/Hackney-Council-data-leaked-by-Pysa-ransomware-gang	Council data stolen in October is leaked online in a double extortion attack
January 07, 2021	Competition and Markets Authority kicks off Nvidia/Arm investigation	https://www.computerweekly.com/news/252494465/Competition-and-Markets-Authority-kicks-off-Nvidia-Arm-investigation	In September, Arm and Nvidia announced a £31bn merger. Will Arm chip design remain free from Nvidia’s influence?
January 07, 2021	Jeremy Darroch steps down as Sky Group chief executive	https://www.computerweekly.com/news/252494435/Jeremy-Darroch-steps-down-as-Sky-group-chief-executive	Exec who transformed former satellite TV provider into Europe’s largest multi-platform communications provider with mobile, telephony and FTTH steps down after 13 years
January 07, 2021	Most British people don't trust government with personal data	https://www.computerweekly.com/news/252494451/Most-British-people-dont-trust-government-with-personal-data	The UK ranks high in a list of countries where citizens are least confident about how their private information is handled by public authorities, research shows
January 07, 2021	Iskratel top of the world with Potosí fibre-optic deployment	https://www.computerweekly.com/news/252494424/Iskratel-top-of-the-world-with-Potosi-fibre-optic-deployment	GPON broadband network deployed to meet the needs of thousands of residents in the highest city in the world
January 07, 2021	Robust member administration system indispensable for Dutch Coeliac Society	https://www.computerweekly.com/news/252494414/Robust-member-administration-system-indispensable-for-Dutch-Coeliac-Society	Organisation had to find a dedicated member administration system to support existing members, new members and countless volunteers
January 07, 2021	DBS opens tech academy in skills training drive	https://www.computerweekly.com/news/252494457/DBS-opens-tech-academy-in-skills-training-drive	The DBS Future Tech Academy will focus on training the bank’s technologists in three disciplines for a start – site reliability engineering, data processing and analytics, and application security
January 06, 2021	Labour urges government to adopt new plan for at-home education	https://www.computerweekly.com/news/252494431/Labour-urges-government-to-adopt-new-plan-for-at-home-education	Labour MPs have written to government officials urging them to provide schools and children with the digital provisions necessary to ensure every child can properly work from home during lockdown
January 06, 2021	Qualcomm appoints new CEO	https://www.computerweekly.com/news/252494413/Qualcomm-appoints-new-CEO	Claiming validation of its business model and leadership in 5G, the communications chip giant appoints successor to retiring chief executive with brief to drive value
January 06, 2021	Viasat checks in with Delta to boost in-air connectivity	https://www.computerweekly.com/news/252494421/Viasat-checks-in-with-Delta-to-boost-for-in-air-connectivity	US airline adds next-generation Ka-band satellite technology to mainline fleet to help modernise how passengers stay connected and enjoy content during travel
January 06, 2021	WikiLeaks founder Julian Assange to remain in prison despite winning extradition battle	https://www.computerweekly.com/news/252494416/WikiLeaks-founder-Julian-Assange-to-remain-in-prison-despite-winning-extradition-battle	Judge cites Assange’s support of NSA whistleblower as one of the reasons for him being at high risk of absconding. He will remain in Belmarsh prison until the US government completes its appeal
January 06, 2021	SolarWinds attack almost certainly work of Russian spooks	https://www.computerweekly.com/news/252494412/SolarWinds-attack-almost-certainly-work-of-Russian-spooks	Investigations into the far-reaching SolarWinds Solorigate attack did not let up during the holidays
January 06, 2021	Distributed supercomputer DiRAC gets a £20m upgrade	https://www.computerweekly.com/news/252494409/Distributed-supercomputer-DiRAC-get-a-20-upgrade	New funding will be used to boost performance and make the HPC system much more energy efficient
January 06, 2021	NHS trust says appointment processes robust despite criticism of role for Post Office scandal CEO	https://www.computerweekly.com/news/252494402/NHS-trust-says-appointment-processes-robust-despite-criticism-of-role-for-Post-Office-scandal-CEO	NHS trust defends its director appointment process following an external review of its recruitment of former Post Office CEO Paula Vennells
January 06, 2021	Operators join UK government’s kids’ mobile access scheme	https://www.computerweekly.com/news/252494367/Operators-join-UK-governments-kids-mobile-access-scheme	UK mobile operators join scheme to help families that need access to connectivity to support their child’s learning needs during the latest lockdown, while BCS calls for free mobile access to education sites
January 05, 2021	Scammers impersonating the ACSC on the prowl	https://www.computerweekly.com/news/252494392/Scammers-impersonating-the-ACSC-on-the-prowl	The Australian Cyber Security Centre warns of scammers who are using its name to gain control of personal computers and trick users into revealing personal information
January 05, 2021	AI advancement: Mimicking decision-making	https://www.computerweekly.com/news/252494344/AI-advancement-Mimicking-decision-making	In The Terminator, Arnold Schwarzenegger is transported back to 1984. If Arnie had to rely on cloud connectivity, he’d still be walking around naked
January 05, 2021	Huawei battles for market access in Nordics	https://www.computerweekly.com/news/252494348/Huawei-battles-for-market-access-in-Nordics	Chinese networking equipment supplier Huawei fights to retain access to potential 5G contracts across the Nordic region
January 05, 2021	euNetworks rounds on The Loop Manchester	https://www.computerweekly.com/news/252494353/euNetworks-rounds-on-The-Loop-Manchester	Bandwidth infrastructure company enhances footprint with unique routes, extra capacity and flexibility with dedicated high-speed fibre-optic network in northern powerhouse
January 05, 2021	Ex-UKFast CEO Lawrence Jones charged with rape, Greater Manchester Police confirms	https://www.computerweekly.com/news/252494351/Ex-UKFast-CEO-Lawrence-Jones-charged-with-rape-Greater-Manchester-Police-confirms	Former boss of UKFast has been charged with one count of rape and four counts of sexual assault, and will face magistrates later this month
January 05, 2021	Banking trade body calls for increased contactless payment limit	https://www.computerweekly.com/news/252494339/Banking-trade-body-calls-for-increased-contactless-payment-limit	UK Finance proposes an increase in the limit on spending using contactless cards
January 05, 2021	AAT calls on government to re-think the Making Tax Digital exemption threshold	https://www.computerweekly.com/news/252494338/AAT-calls-on-government-to-re-think-the-Making-Tax-Digital-exemption-threshold	The Association of Accounting Technicians calls for improvements to HM Revenue and Customs’ Making Tax Digital programme, and says the exemption threshold, currently at £10,000, should be raised
January 05, 2021	Ooredoo Group expands Ericsson 5G tech agreement	https://www.computerweekly.com/news/252494340/Ooredoo-Group-expands-Ericsson-5G-tech-agreement	New agreement promises new functionalities with faster time-to-market and enhancements to the digital experience for people, enterprises and industries across operating companies in 10 countries
January 05, 2021	Government delays digital strategy	https://www.computerweekly.com/news/252494336/Government-delays-digital-strategy	The digital strategy, originally due in autumn 2020, is likely to be published at some point in 2021, and the government is ‘continuing to consider the best timeframe for delivering the strategy’
January 05, 2021	Qualcomm expands 5G capabilities of Snapdragon 480 mobile devices	https://www.computerweekly.com/news/252494320/Qualcomm-expands-5G-capabilities-of-Snapdragon-480-mobile-devices	Enhanced mobile platform line claimed to be able to accelerate global 5G commercialisation and deliver ‘series-defying’ features to mass-volume smartphone segment
January 05, 2021	SKT and AWS debut 5G edge cloud service	https://www.computerweekly.com/news/252494335/SKT-and-AWS-debut-5G-edge-cloud-service	SK Telecom’s multi-access edge computing service will let enterprises build low latency applications that make use of AWS cloud services
January 04, 2021	Nominations open for Computer Weekly Innovation Awards APAC	https://www.computerweekly.com/news/252494278/Nominations-open-for-APAC-Innovation-Awards-2021	Computer Weekly is looking for nominations for its inaugural Innovation Awards in APAC to honour digitisation initiatives that have transformed organisations in seven industries
January 04, 2021	Caerphilly council delivers free school meals through automation	https://www.computerweekly.com/news/252494305/Caerphilly-council-delivers-free-school-meals-through-automation	Welsh council expands its robotic process automation project, which has successfully helped the council deliver free school meals during the Covid-19 pandemic
January 04, 2021	Ericsson to power DTAC 5G network in Thailand	https://www.computerweekly.com/news/252494304/Ericsson-to-power-DTAC-5G-network-in-Thailand	Almost half of Thailand’s 70 million population to be served by a new 5G radio access network from leading local communications service provider DTAC
January 04, 2021	WikiLeaks founder Julian Assange cannot be extradited to face charges in US, court rules	https://www.computerweekly.com/news/252494303/WikiLeaks-founder-Julian-Assange-cannot-be-extradited-to-face-charges-in-US-court-rules	Court rules it would be oppressive to send Julian Assange to the US to face trial after finding he is at high risk of suicide. US government says it will appeal
January 04, 2021	Openreach takes the strain as broadband usage more than doubles in 2020	https://www.computerweekly.com/news/252494289/Openreach-takes-the-strain-as-broadband-usage-more-than-doubles-in-2020	In what it says is a year like no other, BT broadband provision division reveals added infrastructure pressures from “new normal”
January 04, 2021	Journalists’ FOI bids stayed as court reconsiders freedom of information rights of people outside UK	https://www.computerweekly.com/news/252494083/Journalists-FOI-bids-stayed-as-court-reconsiders-freedom-of-information-rights-of-people-outside-UK	Tribunal questions whether people without a British passport or Britons living overseas are eligible to use the UK’s Freedom of Information Act
January 03, 2021	Covid-19’s impact on the retail supply chain	https://www.computerweekly.com/news/252494274/Covid-19s-impact-on-the-retail-supply-chain	The Covid-19 pandemic has exposed gaps in the ability of retailers to mitigate supply chain imbalances
December 31, 2020	Pandemic heroes dominate New Year Honours List 2021	https://www.computerweekly.com/news/252494237/Pandemic-heroes-dominate-New-Year-Honours-List-2021	The New Year Honours List 2021 is remarkable for its recognition of those who have excelled during the Covid-19 public health emergency, including digital and data professionals
December 31, 2020	Top 10 networking stories of 2020	https://www.computerweekly.com/news/252493151/Top-10-broadband-stories-of-2020	Here are Computer Weekly’s top 10 networking stories of 2020
December 31, 2020	Top 10 technology and ethics stories of 2020	https://www.computerweekly.com/news/252493520/Top-10-technology-and-ethics-stories-of-2020	Here are Computer Weekly’s top 10 technology and ethics stories of 2020
December 31, 2020	Top 10 investigations and national security stories of 2020	https://www.computerweekly.com/news/252493452/Top-10-Investigations-and-National-Security-Stories-of-2020	Here are Computer Weekly’s top 10 investigations and national security stories of 2020
December 31, 2020	Top 10 NHS IT stories of 2020	https://www.computerweekly.com/news/252493516/Top-10-NHS-IT-stories-of-2020	Here are Computer Weekly’s top 10 NHS IT stories of 2020
December 30, 2020	Top 10 ASEAN IT stories of 2020	https://www.computerweekly.com/news/252493783/Top-10-ASEAN-IT-stories-of-2020	Here are Computer Weekly’s top 10 ASEAN IT stories of 2020
December 30, 2020	UK-EU Brexit deal passes Commons with six-month data adequacy bridge	https://www.computerweekly.com/news/252494208/UK-EU-Brexit-deal-passes-Commons-with-six-month-data-adequacy-bridge	IT industry trade body TechUK has welcomed a six-month data adequacy bridge, in the wake of the EU-UK trade deal that the House of Commons has voted for
December 30, 2020	Top 10 information management stories of 2020	https://www.computerweekly.com/news/252493605/Top-10-information-management-stories-of-2020	Here are Computer Weekly’s top 10 information management stories of 2020
December 30, 2020	Top 10 government and public sector IT stories of 2020	https://www.computerweekly.com/news/252493512/Top-government-and-public-sector-IT-stories-of-2020	Here are Computer Weekly’s top 10 government and public IT stories of 2020
December 30, 2020	Top 10 telecoms and mobile stories of 2020	https://www.computerweekly.com/news/252493160/Top-10-telecoms-and-mobile-stories-of-2020	Here are Computer Weekly’s top 10 telecoms and mobile stories of 2020
December 30, 2020	Top 10 Benelux IT stories of 2020	https://www.computerweekly.com/news/252493376/Top-10-Benelux-IT-stories-of-2020	Here are Computer Weekly’s top 10 Benelux IT stories of 2020
December 29, 2020	Top 10 business applications stories of 2020	https://www.computerweekly.com/news/252493665/Top-10-business-applications-stories-of-2020	Here are Computer Weekly’s top 10 business applications stories of 2020
December 29, 2020	Top 10 datacentre stories of 2020	https://www.computerweekly.com/news/252493135/Top-10-datacentre-stories-of-2020	Here are Computer Weekly’s top 10 datacentre stories of 2020
